restaurant_id,category,name,description,price
10224,Picked for you,Papa's All Meat - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Canadian Bacon, Salami, Premium Pepperoni, Italian Sausage and Ground Beef, and Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",15.0 USD
10224,Picked for you,Hawaiian - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Mild Cheddar, Canadian Bacon and Pineapple.",12.0 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Create Your Own - Baking Required,Create your own favorite recipe with Dairy Free Mozzarella Cheese ,11.0 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Pepperoni - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Dairy Free Mozzarella, and Premium Pepperoni",12.5 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Cowboy - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Dairy Free Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Black Olives",17.0 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Garden Veggie - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Dairy Free Mozzarella, Sliced Mushrooms, Black Olives, Mixed Onions, Green Peppers, Roma Tomatoes",17.0 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Chicken Bacon Artichoke - Baking Required,"Our Artisan Thin Crust, topped with Creamy Garlic Sauce, Dairy Free Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Marinated Artichoke Hearts, Fresh Spinach, Zesty Herbs

*Sauce contains dairy. Substitute Traditional Red Sauce or Olive Oil &amp; Garlic for a dairy-free pizza

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Bacon. We apologize for any inconvenience.",17.0 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Herb Chicken Mediterranean - Baking Required,"Our Artisan Thin Crust, topped with Olive Oil, Chopped Garlic, Dairy Free Mozzarella, Grilled Chicken Raised Without Antibiotics, Fresh Spinach, Sun-dried Tomatoes, Zesty Herbs",17.0 USD
10224,Dairy Free Cheese Pizzas,Dairy Free Cheese Gourmet Vegetarian - Baking Required,"Our Artisan Thin Crust, topped with Creamy Garlic Sauce, Dairy Free Mozzarella, Fresh Spinach, Sliced Zucchini, Sliced Mushrooms, Marinated Artichoke Hearts, Roma Tomatoes, Mixed Onions

*Sauce contains dairy. Substitute Traditional Red Sauce or Olive Oil &amp; Garlic for a dairy-free pizza",17.0 USD
10224,Classics &amp; Specials,Cheese - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella and Mild Cheddar.",9.0 USD
10224,Classics &amp; Specials,Pepperoni - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Mild Cheddar, and Premium Pepperoni",10.0 USD
10224,Classics &amp; Specials,Hawaiian - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Mild Cheddar, Canadian Bacon and Pineapple.",12.0 USD
10224,Classics &amp; Specials,The Papa's Perfect - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella and Cheddar, and half Premium Pepperoni, half Canadian Bacon and Pineapple",11.0 USD
10224,Signature Pizzas,Cowboy - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Black Olives, Cheddar, and Herb &amp; Cheese Blend",14.0 USD
10224,Signature Pizzas,Murphy's Combo - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Salami, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Mixed Onions and Black Olives, and Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",15.0 USD
10224,Signature Pizzas,Chicken Garlic - Baking Required,"Our Original Crust topped with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Roma Tomatoes, Green Onions, Cheddar, and Herb &amp; Cheese Blend",13.0 USD
10224,Signature Pizzas,Papa's All Meat - Baking Required,"Our Original Crust topped with Traditional Red Sauce, Whole-Milk Mozzarella, Canadian Bacon, Salami, Premium Pepperoni, Italian Sausage and Ground Beef, and Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",15.0 USD
10224,Gourmet Delite® Pizzas,Chicken Bacon Artichoke - Baking Required,"Our Artisan Thin Crust, topped with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Marinated Artichoke Hearts, Fresh Spinach, Aged Parmesan and Zesty Herbs

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Bacon. We apologize for any inconvenience.",14.0 USD
10224,Gourmet Delite® Pizzas,Herb Chicken Mediterranean - Baking Required,"Our Artisan Thin Crust, topped with Olive Oil, Chopped Garlic, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Fresh Spinach, Sun-dried Tomatoes, Crumbled Feta and Zesty Herbs",13.0 USD
10224,Gourmet Delite® Pizzas,Gourmet Vegetarian - Baking Required,"Our Artisan Thin Crust, topped with Creamy Garlic Sauce,  Whole-Milk Mozzarella, Fresh Spinach, Sliced Zucchini, Sliced Mushrooms, Marinated Artichoke Hearts, Roma Tomatoes, Mixed Onions, Cheddar, and Herb &amp; Cheese Blend ",13.0 USD
10224,Crustless Pizzas - Keto Friendly (KF),Create Your Own Crustless (Keto Friendly) - Baking Required,"Choose your sauce (or no sauce at all!), and choose up to 5 toppings. Toppings that are Keto-friendly are marked with ""KF"".

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",12.0 USD
10224,Crustless Pizzas - Keto Friendly (KF),Cowboy (Keto Friendly) - Baking Required,"Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms, Black Olives, Cheddar, and Herb &amp; Cheese Blend without the Crust. To make this Keto-friendly, simply change the Traditional Red Sauce to Creamy Garlic Sauce or Olive Oil &amp; Garlic Sauce. Macros for this entire tray with the default build are Fats: 100g, Proteins: 75g, Carbs: 28g 

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.",10.0 USD
10224,Crustless Pizzas - Keto Friendly (KF),Papa's All Meat (Keto Friendly) - Baking Required,"Traditional Red Sauce, Whole-Milk Mozzarella, Canadian Bacon, Salami, Premium Pepperoni, Italian Sausage and Ground Beef, and Cheddar. To make this Keto-friendly, simply change the Traditional Red Sauce to Creamy Garlic Sauce or Olive Oil &amp; Garlic Sauce. Macros for this entire tray with the default build are Fats: 108g, Proteins: 88g, Carbs: 25g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.",10.0 USD
10224,Crustless Pizzas - Keto Friendly (KF),Papa's Favorite (Keto Friendly) - Baking Required,"Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Ground Beef, Sliced Mushrooms, Mixed Onions, Green Peppers, Black Olives, and Cheddar. To make this Keto-friendly, simply change the Traditional Red Sauce to Creamy Garlic Sauce or Olive Oil &amp; Garlic Sauce. Macros for this entire tray with the default build are Fats: 104g, Proteins: 77g, Carbs: 33g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.",10.0 USD
10224,Crustless Pizzas - Keto Friendly (KF),Chicken Bacon Artichoke (Keto Friendly) - Baking Required,"Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Marinated Artichoke Hearts, Fresh Spinach, Aged Parmesan and Zesty Herbs without the Crust. This recipe is Keto-friendly, but still fully customizable. Macros for this entire tray with the default build are Fats: 89g, Proteins: 91g, Carbs: 21g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Bacon. We apologize for any inconvenience.",10.0 USD
10224,Crustless Pizzas - Keto Friendly (KF),Gourmet Vegetarian (Keto Friendly) - Baking Required,"Creamy Garlic Sauce, Whole-Milk Mozzarella, Fresh Spinach, Sliced Zucchini, Sliced Mushrooms, Marinated Artichoke Hearts, Roma Tomatoes, Mixed Onions, Cheddar, and Herb &amp; Cheese Blend. This recipe is Keto-friendly, but still fully customizable. Macros for this entire tray with the default build are Fats: 79g, Proteins: 57g, Carbs: 23g

For more product information and our nutritional calculator please visit Papamurphys.com/nutrition.",10.0 USD
10224,Stuffed Pizzas,5-Meat Stuffed - Baking Required,"Two layers of our Original Crust stuffed with Traditional Red Sauce, Whole-Milk Mozzarella, Canadian Bacon, Premium Pepperoni, Italian Sausage, Crispy Bacon and topped with Traditional Red Sauce, Ground Beef, Mozzarella and Mild Cheddar 

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Bacon. We apologize for any inconvenience. ",18.0 USD
10224,Stuffed Pizzas,Chicago-Style Stuffed - Baking Required,"Two layers of our Original Crust stuffed with Traditional Red Sauce,  Whole-Milk Mozzarella, Salami, Premium Pepperoni, Italian Sausage, Ground Beef, Mixed Onions and topped with Traditional Red Sauce, Green Onions, Roma Tomatoes, Mozzarella and Mild Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami. We apologize for any inconvenience.   ",18.0 USD
10224,Stuffed Pizzas,Chicken Bacon Stuffed - Baking Required,"Two layers of our Original Crust stuffed with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Roma Tomatoes, Mixed Onions and topped with Creamy Garlic Sauce, Roma Tomatoes, Crispy Bacon, Mozzarella and Mild Cheddar

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Bacon. We apologize for any inconvenience.",18.0 USD
10224,Create Your Own Pizza,Create Your Own - Baking Required,"Choose your size, crust, and up to 5 toppings.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Salami and Bacon. We apologize for any inconvenience.",9.0 USD
10224,Salads,Garden Salad,"Romaine Lettuce topped with Green Peppers, Roma Tomatoes, Black Olives, Whole-Milk Mozzarella and Mild Cheddar Cheeses. 190 calories.",5.0 USD
10224,Salads,Chicken Caesar Salad,Romaine Lettuce topped with Grilled Chicken Breast Raised Without Antibiotics and Shredded Aged Parmesan Cheese. 190 calories.,6.0 USD
10224,Salads,Club Salad,"Romaine Lettuce topped with Crispy Bacon, Canadian Bacon, Roma Tomatoes, Whole-Milk Mozzarella, and Mild Cheddar Cheese. 270 calories.

Currently, some of our Papa Murphy’s stores are experiencing periodic outages of Bacon. We apologize for any inconvenience.",6.0 USD
10224,Sides &amp; Desserts,Scratch-made 5-Cheese Bread - Baking Required,"Fresh dough topped with our Herb Garlic Spread, ¼ pound of Whole-Milk Mozzarella, Herb &amp; Cheese Blend, and Mild Cheddar Cheese served with a side of Marinara    
",6.0 USD
10224,Sides &amp; Desserts,Mini Murph® Pepperoni - Baking Required,"Make 'n' Bake Pizza Kit with Red Sauce, Mozzarella &amp; Pepperoni",5.0 USD
10224,Sides &amp; Desserts,Mini Murph® Cheese - Baking Required,Make 'n' Bake Pizza Kit with Red Sauce &amp; Mozzarella,5.0 USD
10224,Sides &amp; Desserts,Chocolate Chip Cookie Dough - Baking Required,Fresh-made in house with Semi-Sweet Chocolate Chips,5.0 USD
10224,Sides &amp; Desserts,Cinnamon Wheel - Baking Required,"Our Original Crust topped with Cinnamon Spread, Oatmeal Crisp Topping, served with Cream Cheese Frosting   ",6.0 USD
10224,Sides &amp; Desserts,S'mores Bars - Baking Required,"Scratch-made Cookie Dough with Chocolate Chips spread into a tray and topped with Marshmallows, Chocolate Chips, and Crisp Topping",5.0 USD
10224,Beverages,2 Liter Pepsi® Product,Select your flavor,3.0 USD
10225,Picked for you,Baja Turkey Avocado Footlong Pro (Double Protein),"Oven-Roasted Turkey, Smashed Avocado, and crisp veggies, topped with Baja Chipotle sauce: this one is all about that bold, smoky and spicy flavor!",20.39 USD
10225,Picked for you,Sweet Onion Steak Teriyaki,"Our Sweet Onion Steak Teriyaki protein bowl will blow you away with flavor. We start with lettuce, spinach, tomatoes, cucumbers, green peppers, black olives, red onions and finish it with tasty, shaved steak, our NEW Sweet Onion Teriyaki Sauce, then add American cheese and another drizzle of our Sweet Onion Teriyaki sauce. Mind. Blown.",12.59 USD
10225,Picked for you,Italian B.M.T.® Footlong Regular Sub,"The Italian B.M.T.® sandwich is filled with Genoa salami, spicy pepperoni, and Black Forest Ham. Big. Meaty. Tasty. Get it. ",13.19 USD
10225,Picked for you,Italian B.M.T.® Melt Footlong Melt,"Three craveable meats, melty cheese and fresh veggies. It’s not too good to be true, it’s the Italian B.M.T.® Melt. Now you can get the flavors you crave along with the goodness of fresh tomatoes, peppers and onions, that’s a win-win.",15.59 USD
10225,Picked for you,Sweet Onion Steak Teriyaki Footlong Pro (Double Protein),"Sweet and tangy are just the beginning of the Sweet Onion Steak Teriyaki sub. Shaved steak stacked high on toasted Artisan Italian bread, topped with American cheese, green peppers, red onions, and topped with our NEW tangy Sweet Onion Teriyaki Sauce. Put it all together and it’s one sweet &amp; tangy sub.",17.84 USD
10225,Sandwiches,Sweet Onion Steak Teriyaki 6 Inch Regular Sub,"Sweet and tangy are just the beginning of the Sweet Onion Steak Teriyaki sub. Shaved steak stacked high on toasted Artisan Italian bread, topped with American cheese, green peppers, red onions, and topped with our NEW tangy Sweet Onion Teriyaki Sauce. Put it all together and it’s one sweet &amp; tangy sub.",9.44 USD
10225,Sandwiches,Sweet Onion Steak Teriyaki Footlong Regular Sub,"Sweet and tangy are just the beginning of the Sweet Onion Steak Teriyaki sub. Shaved steak stacked high on toasted Artisan Italian bread, topped with American cheese, green peppers, red onions, and topped with our NEW tangy Sweet Onion Teriyaki Sauce. Put it all together and it’s one sweet &amp; tangy sub.",12.59 USD
10225,Sandwiches,Sweet Onion Steak Teriyaki Footlong Pro (Double Protein),"Sweet and tangy are just the beginning of the Sweet Onion Steak Teriyaki sub. Shaved steak stacked high on toasted Artisan Italian bread, topped with American cheese, green peppers, red onions, and topped with our NEW tangy Sweet Onion Teriyaki Sauce. Put it all together and it’s one sweet &amp; tangy sub.",17.84 USD
10225,Sandwiches,Mozza Meat  6 Inch Regular Sub,"This beautifully crafted beast of a sub is what dreams are made of: Thin-sliced Black Forest Ham, NEW Italian-style capicola, and Belgioioso® Fresh  Mozzarella on fresh-baked Artisan Italian bread. Topped with spinach, tomatoes, red onions, and banana peppers and drizzled with our famous MVP Parmesan Vinaigrette™. Hey, wake up, this bad boy is real.",9.95 USD
10225,Sandwiches,Mozza Meat  Footlong Regular Sub,"This beautifully crafted beast of a sub is what dreams are made of: Thin-sliced Black Forest Ham, NEW Italian-style capicola, and Belgioioso® Fresh  Mozzarella on fresh-baked Artisan Italian bread. Topped with spinach, tomatoes, red onions, and banana peppers and drizzled with our famous MVP Parmesan Vinaigrette™. Hey, wake up, this bad boy is real.",14.39 USD
10225,Sandwiches,Mozza Meat  Footlong Pro (Double Protein),"This beautifully crafted beast of a sub is what dreams are made of: Thin-sliced Black Forest Ham, NEW Italian-style capicola, and Belgioioso® Fresh  Mozzarella on fresh-baked Artisan Italian bread. Topped with spinach, tomatoes, red onions, and banana peppers and drizzled with our famous MVP Parmesan Vinaigrette™. Hey, wake up, this bad boy is real.",19.19 USD
10225,Sandwiches,Supreme Meats 6 Inch Regular Sub,"There’s good reason we named it Supreme: NEW Italian-style capicola, thin-sliced Black Forest Ham, Genoa Salami, and pepperoni on fresh-baked Artisan Italian bread topped with provolone, lettuce, tomatoes, red onions, and tangy banana peppers and drizzled with our famous MVP Parmesan Vinaigrette™. Do we need to say more?",10.79 USD
10225,Sandwiches,Supreme Meats Footlong Regular Sub,"There’s good reason we named it Supreme: NEW Italian-style capicola, thin-sliced Black Forest Ham, Genoa Salami, and pepperoni on fresh-baked Artisan Italian bread topped with provolone, lettuce, tomatoes, red onions, and tangy banana peppers and drizzled with our famous MVP Parmesan Vinaigrette™. Do we need to say more?",15.59 USD
10225,Sandwiches,Supreme Meats Footlong Pro (Double Protein),"There’s good reason we named it Supreme: NEW Italian-style capicola, thin-sliced Black Forest Ham, Genoa Salami, and pepperoni on fresh-baked Artisan Italian bread topped with provolone, lettuce, tomatoes, red onions, and tangy banana peppers and drizzled with our famous MVP Parmesan Vinaigrette™. Do we need to say more?",20.39 USD
10225,Sandwiches,All-American Club® 6 Inch Regular Sub,"The All-American Club® is a delicious combo of oven roasted turkey, Black Forest ham and hickory smoked bacon. We top it off with American cheese, lettuce, tomatoes and red onions on tasty, toasted Artisan Italian bread.
",10.79 USD
10225,Sandwiches,All-American Club® Footlong Regular Sub,"The All-American Club® is a delicious combo of oven roasted turkey, Black Forest ham and hickory smoked bacon. We top it off with American cheese, lettuce, tomatoes and red onions on tasty, toasted Artisan Italian bread.
",14.39 USD
10225,Sandwiches,All-American Club® Footlong Pro (Double Protein),"The All-American Club® is a delicious combo of oven roasted turkey, Black Forest ham and hickory smoked bacon. We top it off with American cheese, lettuce, tomatoes and red onions on tasty, toasted Artisan Italian bread.
",19.19 USD
10225,Sandwiches,Baja Chicken &amp; Bacon 6 Inch Regular Sub,"An irresistible sub with Southwest attitude: hand-pulled, Rotisserie-Style Chicken, Pepper Jack Cheese, and Hickory-Smoked Bacon, topped with our smoky Baja Chipotle sauce.",10.79 USD
10225,Sandwiches,Baja Chicken &amp; Bacon Footlong Regular Sub,"An irresistible sub with Southwest attitude: hand-pulled, Rotisserie-Style Chicken, Pepper Jack Cheese, and Hickory-Smoked Bacon, topped with our smoky Baja Chipotle sauce.",14.39 USD
10225,Sandwiches,Baja Chicken &amp; Bacon Footlong Pro (Double Protein),"An irresistible sub with Southwest attitude: hand-pulled, Rotisserie-Style Chicken, Pepper Jack Cheese, and Hickory-Smoked Bacon, topped with our smoky Baja Chipotle sauce.",19.19 USD
10225,Sandwiches,Baja Steak &amp; Jack 6 Inch Regular Sub,"Spicy, cheesy, smoky — this one’s got it all. Steak meets Pepper Jack Cheese, with green peppers, red onions, and Baja Chipotle Sauce on Artisan Italian Bread. Try not to fall head over heels.",10.79 USD
10225,Sandwiches,Baja Steak &amp; Jack Footlong Regular Sub,"Spicy, cheesy, smoky — this one’s got it all. Steak meets Pepper Jack Cheese, with green peppers, red onions, and Baja Chipotle Sauce on Artisan Italian Bread. Try not to fall head over heels.",14.39 USD
10225,Sandwiches,Baja Steak &amp; Jack Footlong Pro (Double Protein),"Spicy, cheesy, smoky — this one’s got it all. Steak meets Pepper Jack Cheese, with green peppers, red onions, and Baja Chipotle Sauce on Artisan Italian Bread. Try not to fall head over heels.",19.19 USD
10225,Sandwiches,Baja Turkey Avocado 6 Inch Regular Sub,"Oven-Roasted Turkey, Smashed Avocado, and crisp veggies, topped with Baja Chipotle sauce: this one is all about that bold, smoky and spicy flavor!",11.39 USD
10225,Sandwiches,Baja Turkey Avocado Footlong Regular Sub,"Oven-Roasted Turkey, Smashed Avocado, and crisp veggies, topped with Baja Chipotle sauce: this one is all about that bold, smoky and spicy flavor!",15.59 USD
10225,Sandwiches,Baja Turkey Avocado Footlong Pro (Double Protein),"Oven-Roasted Turkey, Smashed Avocado, and crisp veggies, topped with Baja Chipotle sauce: this one is all about that bold, smoky and spicy flavor!",20.39 USD
10225,Sandwiches,Black Forest Ham 6 Inch Regular Sub,"Our Black Forest Ham sandwich is a true classic. We add lettuce, baby spinach, cucumbers, green peppers and red onions to our delicious, thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.",8.75 USD
10225,Sandwiches,Black Forest Ham Footlong Regular Sub,"Our Black Forest Ham sandwich is a true classic. We add lettuce, baby spinach, cucumbers, green peppers and red onions to our delicious, thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.",11.99 USD
10225,Sandwiches,Black Forest Ham Footlong Pro (Double Protein),"Our Black Forest Ham sandwich is a true classic. We add lettuce, baby spinach, cucumbers, green peppers and red onions to our delicious, thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.",16.79 USD
10225,Sandwiches,Buffalo Chicken 6 Inch Regular Sub,"When you’re looking to spice things up, do it with Frank’s RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyone’s favorite hot sauce – Frank’s RedHot® and topped with peppercorn ranch. Try it with lettuce, tomatoes and cucumbers! Frank’s RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.",10.79 USD
10225,Sandwiches,Buffalo Chicken Footlong Regular Sub,"When you’re looking to spice things up, do it with Frank’s RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyone’s favorite hot sauce – Frank’s RedHot® and topped with peppercorn ranch. Try it with lettuce, tomatoes and cucumbers! Frank’s RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.",14.39 USD
10225,Sandwiches,Buffalo Chicken Footlong Pro (Double Protein),"When you’re looking to spice things up, do it with Frank’s RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyone’s favorite hot sauce – Frank’s RedHot® and topped with peppercorn ranch. Try it with lettuce, tomatoes and cucumbers! Frank’s RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.",19.19 USD
10225,Sandwiches,B.L.T. 6 Inch Regular Sub,"The sub that proves great things come in threes. In this case, those three things happen to be hickory smoked bacon, lettuce and juicy tomatoes. While there’s no scientific way of proving it, this B.L.T might be the most perfect sub in existence.",8.75 USD
10225,Sandwiches,B.L.T. Footlong Regular Sub,"The sub that proves great things come in threes. In this case, those three things happen to be hickory smoked bacon, lettuce and juicy tomatoes. While there’s no scientific way of proving it, this B.L.T might be the most perfect sub in existence.",11.99 USD
10225,Sandwiches,B.L.T. Footlong Pro (Double Protein),"The sub that proves great things come in threes. In this case, those three things happen to be hickory smoked bacon, lettuce and juicy tomatoes. While there’s no scientific way of proving it, this B.L.T might be the most perfect sub in existence.",16.79 USD
10225,Sandwiches,Chicken &amp; Bacon Ranch 6 Inch Regular Sub,"What do you get when you mix juicy Rotisserie-Style Chicken, melty Monterey Cheddar Cheese, Hickory-Smoked Bacon, and our creamy Peppercorn Ranch? Your sandwich happy place.",10.79 USD
10225,Sandwiches,Chicken &amp; Bacon Ranch Footlong Regular Sub,"What do you get when you mix juicy Rotisserie-Style Chicken, melty Monterey Cheddar Cheese, Hickory-Smoked Bacon, and our creamy Peppercorn Ranch? Your sandwich happy place.",14.39 USD
10225,Sandwiches,Chicken &amp; Bacon Ranch Footlong Pro (Double Protein),"What do you get when you mix juicy Rotisserie-Style Chicken, melty Monterey Cheddar Cheese, Hickory-Smoked Bacon, and our creamy Peppercorn Ranch? Your sandwich happy place.",19.19 USD
10225,Sandwiches,Cold Cut Combo® 6 Inch Regular Sub,"The Cold Cut Combo® sandwich with ham, salami, and bologna (all turkey based) is a long-time Subway® favorite. Yeah. It's that good.",8.75 USD
10225,Sandwiches,Cold Cut Combo® Footlong Regular Sub,"The Cold Cut Combo® sandwich with ham, salami, and bologna (all turkey based) is a long-time Subway® favorite. Yeah. It's that good.",11.99 USD
10225,Sandwiches,Cold Cut Combo® Footlong Pro (Double Protein),"The Cold Cut Combo® sandwich with ham, salami, and bologna (all turkey based) is a long-time Subway® favorite. Yeah. It's that good.",16.79 USD
10225,Sandwiches,Grilled Chicken  6 Inch Regular Sub,"Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce, tomatoes, onions and baby spinach, and you can’t go wrong.",10.79 USD
10225,Sandwiches,Grilled Chicken  Footlong Regular Sub,"Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce, tomatoes, onions and baby spinach, and you can’t go wrong.",14.39 USD
10225,Sandwiches,Grilled Chicken  Footlong Pro (Double Protein),"Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce, tomatoes, onions and baby spinach, and you can’t go wrong.",19.19 USD
10225,Sandwiches,Honey Mustard Rotisserie-Style Chicken 6 Inch Regular Sub,"Savory, and sweet: this sub has all the bases covered with Rotisserie-Style Chicken, crisp veggies, and Honey Mustard on Hearty Multigrain bread.",10.79 USD
10225,Sandwiches,Honey Mustard Rotisserie-Style Chicken Footlong Regular Sub,"Savory, and sweet: this sub has all the bases covered with Rotisserie-Style Chicken, crisp veggies, and Honey Mustard on Hearty Multigrain bread.",14.39 USD
10225,Sandwiches,Honey Mustard Rotisserie-Style Chicken Footlong Pro (Double Protein),"Savory, and sweet: this sub has all the bases covered with Rotisserie-Style Chicken, crisp veggies, and Honey Mustard on Hearty Multigrain bread.",19.19 USD
10225,Sandwiches,Italian B.M.T.® 6 Inch Regular Sub,"The Italian B.M.T.® sandwich is filled with Genoa salami, spicy pepperoni, and Black Forest Ham. Big. Meaty. Tasty. Get it. ",9.59 USD
10225,Sandwiches,Italian B.M.T.® Footlong Regular Sub,"The Italian B.M.T.® sandwich is filled with Genoa salami, spicy pepperoni, and Black Forest Ham. Big. Meaty. Tasty. Get it. ",13.19 USD
10225,Sandwiches,Italian B.M.T.® Footlong Pro (Double Protein),"The Italian B.M.T.® sandwich is filled with Genoa salami, spicy pepperoni, and Black Forest Ham. Big. Meaty. Tasty. Get it. ",17.99 USD
10225,Sandwiches,Meatball Marinara 6 Inch Regular Sub,"The Meatball Marinara sandwich is drenched in irresistible marinara sauce, sprinkled with Parmesan cheese,  topped with whatever you want (no judgement) and perfectly toasted just for you.",8.75 USD
10225,Sandwiches,Meatball Marinara Footlong Regular Sub,"The Meatball Marinara sandwich is drenched in irresistible marinara sauce, sprinkled with Parmesan cheese,  topped with whatever you want (no judgement) and perfectly toasted just for you.",11.99 USD
10225,Sandwiches,Meatball Marinara Footlong Pro (Double Protein),"The Meatball Marinara sandwich is drenched in irresistible marinara sauce, sprinkled with Parmesan cheese,  topped with whatever you want (no judgement) and perfectly toasted just for you.",16.79 USD
10225,Sandwiches,Oven Roasted Turkey 6 Inch Regular Sub,"If a classic is what you crave, our thin-sliced Oven Roasted Turkey is the sandwich for you. It’s full of flavor and made to order with your choice of crisp veggies, served on our freshly baked, Hearty Multigrain bread.",9.59 USD
10225,Sandwiches,Oven Roasted Turkey Footlong Regular Sub,"If a classic is what you crave, our thin-sliced Oven Roasted Turkey is the sandwich for you. It’s full of flavor and made to order with your choice of crisp veggies, served on our freshly baked, Hearty Multigrain bread.",13.19 USD
10225,Sandwiches,Oven Roasted Turkey Footlong Pro (Double Protein),"If a classic is what you crave, our thin-sliced Oven Roasted Turkey is the sandwich for you. It’s full of flavor and made to order with your choice of crisp veggies, served on our freshly baked, Hearty Multigrain bread.",17.99 USD
10225,Sandwiches,Oven Roasted Turkey &amp; Ham 6 Inch Regular Sub,"Enjoy the flavor of tender, thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies, from juicy tomatoes to sweet red onions, all served on freshly baked, Hearty Multigrain bread.",9.59 USD
10225,Sandwiches,Oven Roasted Turkey &amp; Ham Footlong Regular Sub,"Enjoy the flavor of tender, thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies, from juicy tomatoes to sweet red onions, all served on freshly baked, Hearty Multigrain bread.",13.19 USD
10225,Sandwiches,Oven Roasted Turkey &amp; Ham Footlong Pro (Double Protein),"Enjoy the flavor of tender, thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies, from juicy tomatoes to sweet red onions, all served on freshly baked, Hearty Multigrain bread.",14.69 USD
